"Local Authority","School Type","Year Group","Year","Walk","Cycle","Scooter / Skate","Park & Stride","Driven","Bus","Taxi","Other"
"North Ayrshire","Independent","S1-S3",2010,NA,NA,NA,NA,NA,NA,NA,NA
"North Ayrshire","Independent","S1-S3",2011,NA,NA,NA,NA,NA,NA,NA,NA
"North Ayrshire","Independent","S1-S3",2012,NA,NA,NA,NA,NA,NA,NA,NA
"North Ayrshire","Independent","S1-S3",2013,NA,NA,NA,NA,NA,NA,NA,NA
"North Ayrshire","Independent","S1-S3",2014,NA,NA,NA,NA,NA,NA,NA,NA
"North Ayrshire","Independent","S4-S6",2008,NA,NA,NA,NA,NA,NA,NA,NA
"North Ayrshire","Independent","S4-S6",2009,NA,NA,NA,NA,NA,NA,NA,NA
"North Ayrshire","Independent","S4-S6",2010,NA,NA,NA,NA,NA,NA,NA,NA
"North Ayrshire","Independent","S4-S6",2011,NA,NA,NA,NA,NA,NA,NA,NA
"North Ayrshire","Independent","S4-S6",2012,NA,NA,NA,NA,NA,NA,NA,NA
"North Ayrshire","Independent","S4-S6",2013,NA,NA,NA,NA,NA,NA,NA,NA
"North Ayrshire","Independent","S4-S6",2014,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","Primary","P1-P4",2008,2166.318,89.091,18.756,515.79,1378.566,426.699,84.402,9.378
"North Lanarkshire","Primary","P1-P4",2009,6690.85,253.548,112.688,971.934,4704.724,1056.45,295.806,14.086
"North Lanarkshire","Primary","P1-P4",2010,6119.932,290.766,110.768,1232.294,4583.026,1190.756,290.766,13.846
"North Lanarkshire","Primary","P1-P4",2011,6325,354,158,1265,5093,1102,244,34
"North Lanarkshire","Primary","P1-P4",2012,6484,366,196,1505,4945,1136,279,20
"North Lanarkshire","Primary","P1-P4",2013,6203,531,462,1667,4635,1093,331,53
"North Lanarkshire","Primary","P1-P4",2014,6093,621,413,1625,4494,1020,239,16
"North Lanarkshire","Primary","P5-P7",2008,1797.304,63.684,NA,431.636,803.126,382.104,49.532,NA
"North Lanarkshire","Primary","P5-P7",2009,5202.975,280.7,20.05,832.075,2596.475,932.325,160.4,10.025
"North Lanarkshire","Primary","P5-P7",2010,4597.536,276.96,36.928,886.272,2455.712,840.112,129.248,18.464
"North Lanarkshire","Primary","P5-P7",2011,4583,320,NA,909,2566,786,117,NA
"North Lanarkshire","Primary","P5-P7",2012,4618,365,99,1096,2542,863,137,16
"North Lanarkshire","Primary","P5-P7",2013,4479,474,256,1127,2315,785,148,31
"North Lanarkshire","Primary","P5-P7",2014,4536,437,223,1091,2285,750,156,13
"North Lanarkshire","Secondary ","S1-S3",2008,665.529,NA,9.527,93.909,198.706,368.831,21.776,NA
"North Lanarkshire","Secondary ","S1-S3",2009,4632.936,NA,NA,180.642,1965.81,3495.954,180.642,170.016
"North Lanarkshire","Secondary ","S1-S3",2010,4132.666,20.978,0,555.917,1825.086,3524.304,167.824,241.247
"North Lanarkshire","Secondary ","S1-S3",2011,4106,23,14,577,1732,3569,181,188
"North Lanarkshire","Secondary ","S1-S3",2012,4272,18,14,742,1700,3337,184,132
"North Lanarkshire","Secondary ","S1-S3",2013,3791,NA,NA,643,1611,3083,218,40
"North Lanarkshire","Secondary ","S1-S3",2014,3703,9,0,505,1581,3045,197,31
"North Lanarkshire","Secondary ","S4-S6",2008,477.543,0,0,72.732,154.077,227.766,19.14,4.785
"North Lanarkshire","Secondary ","S4-S6",2009,3319.811,15.334,7.667,76.67,1579.402,2445.773,92.004,130.339
"North Lanarkshire","Secondary ","S4-S6",2010,2945.53,14.51,14.51,340.985,1414.725,2299.835,72.55,159.61
"North Lanarkshire","Secondary ","S4-S6",2011,3048,13,8,414,1447,2404,102,177
"North Lanarkshire","Secondary ","S4-S6",2012,3225,19,19,478,1400,2525,166,145
"North Lanarkshire","Secondary ","S4-S6",2013,3267,22,14,406,1492,2465,111,50
"North Lanarkshire","Secondary ","S4-S6",2014,2873,22,7,440,1563,2338,95,48
"North Lanarkshire","SEN","P1-P4",2008,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","SEN","P1-P4",2009,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","SEN","P1-P4",2010,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","SEN","P1-P4",2011,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","SEN","P1-P4",2012,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","SEN","P1-P4",2013,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","SEN","P1-P4",2014,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","SEN","P5-P7",2008,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","SEN","P5-P7",2009,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","SEN","P5-P7",2010,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","SEN","P5-P7",2011,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","SEN","P5-P7",2012,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","SEN","P5-P7",2013,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","SEN","P5-P7",2014,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","SEN","S1-S3",2008,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","SEN","S1-S3",2009,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","SEN","S1-S3",2010,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","SEN","S1-S3",2011,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","SEN","S1-S3",2012,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","SEN","S1-S3",2013,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","SEN","S1-S3",2014,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","SEN","S4-S6",2008,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","SEN","S4-S6",2009,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","SEN","S4-S6",2010,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","SEN","S4-S6",2011,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","SEN","S4-S6",2012,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","SEN","S4-S6",2013,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","SEN","S4-S6",2014,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","Independent","P1-P4",2008,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","Independent","P1-P4",2009,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","Independent","P1-P4",2010,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","Independent","P1-P4",2011,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","Independent","P1-P4",2012,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","Independent","P1-P4",2013,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","Independent","P1-P4",2014,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","Independent","P5-P7",2008,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","Independent","P5-P7",2009,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","Independent","P5-P7",2010,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","Independent","P5-P7",2011,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","Independent","P5-P7",2012,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","Independent","P5-P7",2013,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","Independent","P5-P7",2014,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","Independent","S1-S3",2008,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","Independent","S1-S3",2009,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","Independent","S1-S3",2010,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","Independent","S1-S3",2011,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","Independent","S1-S3",2012,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","Independent","S1-S3",2013,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","Independent","S1-S3",2014,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","Independent","S4-S6",2008,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","Independent","S4-S6",2009,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","Independent","S4-S6",2010,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","Independent","S4-S6",2011,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","Independent","S4-S6",2012,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","Independent","S4-S6",2013,NA,NA,NA,NA,NA,NA,NA,NA
"North Lanarkshire","Independent","S4-S6",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","Primary","P1-P4",2008,64.008,7.056,NA,NA,76.104,100.044,NA,0
"Orkney Islands","Primary","P1-P4",2009,210.82,6.985,NA,24.13,109.855,271.145,5.715,NA
"Orkney Islands","Primary","P1-P4",2010,214.875,6.876,NA,16.044,85.95,241.806,5.157,NA
"Orkney Islands","Primary","P1-P4",2011,186,NA,NA,19,84,118,NA,NA
"Orkney Islands","Primary","P1-P4",2012,173,5,NA,11,115,123,5,NA
"Orkney Islands","Primary","P1-P4",2013,195,10,6,27,139,287,NA,NA
"Orkney Islands","Primary","P1-P4",2014,170,28,9,33,144,196,NA,NA
"Orkney Islands","Primary","P5-P7",2008,72.004,26.81,9.958,NA,44.811,214.097,8.809,NA
"Orkney Islands","Primary","P5-P7",2009,171.207,20.196,NA,27.081,70.227,164.781,NA,0
"Orkney Islands","Primary","P5-P7",2010,112.081,31.977,0,21.964,34.884,121.125,NA,NA
"Orkney Islands","Primary","P5-P7",2011,161,14,0,18,25,86,NA,NA
"Orkney Islands","Primary","P5-P7",2012,147,13,NA,36,31,73,NA,5
"Orkney Islands","Primary","P5-P7",2013,156,51,NA,32,79,135,NA,NA
"Orkney Islands","Primary","P5-P7",2014,123,76,NA,13,86,105,NA,NA
"Orkney Islands","Secondary ","S1-S3",2008,37.884,17.958,NA,NA,20.91,162.114,NA,NA
"Orkney Islands","Secondary ","S1-S3",2009,62.995,7.032,NA,7.911,21.975,186.055,NA,5.86
"Orkney Islands","Secondary ","S1-S3",2010,NA,0,0,NA,NA,10.998,0,0
"Orkney Islands","Secondary ","S1-S3",2011,NA,NA,0,0,NA,7,0,0
"Orkney Islands","Secondary ","S1-S3",2012,NA,NA,0,NA,NA,6,0,0
"Orkney Islands","Secondary ","S1-S3",2013,31,NA,0,NA,19,130,0,25
"Orkney Islands","Secondary ","S1-S3",2014,198,13,NA,5,62,222,NA,10
"Orkney Islands","Secondary ","S4-S6",2008,27.054,0,NA,NA,13.026,116.065,0,6.012
"Orkney Islands","Secondary ","S4-S6",2009,36.081,NA,0,9.918,21.033,101.061,0,NA
"Orkney Islands","Secondary ","S4-S6",2010,NA,0,0,0,NA,NA,0,0
"Orkney Islands","Secondary ","S4-S6",2011,NA,NA,0,0,NA,NA,0,0
"Orkney Islands","Secondary ","S4-S6",2012,0,NA,0,NA,NA,NA,0,0
"Orkney Islands","Secondary ","S4-S6",2013,19,NA,0,0,29,95,0,NA
"Orkney Islands","Secondary ","S4-S6",2014,150,10,0,5,69,190,0,15
"Orkney Islands","SEN","P1-P4",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","SEN","P1-P4",2009,0,0,0,0,NA,NA,NA,0
"Orkney Islands","SEN","P1-P4",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","SEN","P1-P4",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","SEN","P1-P4",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","SEN","P1-P4",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","SEN","P1-P4",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","SEN","P5-P7",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","SEN","P5-P7",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","SEN","P5-P7",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","SEN","P5-P7",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","SEN","P5-P7",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","SEN","P5-P7",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","SEN","P5-P7",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","SEN","S1-S3",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","SEN","S1-S3",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","SEN","S1-S3",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","SEN","S1-S3",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","SEN","S1-S3",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","SEN","S1-S3",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","SEN","S1-S3",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","SEN","S4-S6",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","SEN","S4-S6",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","SEN","S4-S6",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","SEN","S4-S6",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","SEN","S4-S6",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","SEN","S4-S6",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","SEN","S4-S6",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","Independent","P1-P4",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","Independent","P1-P4",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","Independent","P1-P4",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","Independent","P1-P4",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","Independent","P1-P4",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","Independent","P1-P4",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","Independent","P1-P4",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","Independent","P5-P7",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","Independent","P5-P7",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","Independent","P5-P7",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","Independent","P5-P7",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","Independent","P5-P7",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","Independent","P5-P7",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","Independent","P5-P7",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","Independent","S1-S3",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","Independent","S1-S3",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","Independent","S1-S3",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","Independent","S1-S3",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","Independent","S1-S3",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","Independent","S1-S3",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","Independent","S1-S3",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","Independent","S4-S6",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","Independent","S4-S6",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","Independent","S4-S6",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","Independent","S4-S6",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","Independent","S4-S6",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","Independent","S4-S6",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Orkney Islands","Independent","S4-S6",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Primary","P1-P4",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Primary","P1-P4",2009,1332.248,91.212,24.876,226.648,865.132,176.896,44.224,5.528
"Perth & Kinross","Primary","P1-P4",2010,1710.618,156.156,NA,283.92,1007.916,276.822,60.333,NA
"Perth & Kinross","Primary","P1-P4",2011,1981,226,114,336,1198,299,NA,NA
"Perth & Kinross","Primary","P1-P4",2012,1519,207,138,293,934,246,NA,NA
"Perth & Kinross","Primary","P1-P4",2013,1623,240,188,399,1127,308,NA,NA
"Perth & Kinross","Primary","P1-P4",2014,2002,292,223,522,1237,356,98,43
"Perth & Kinross","Primary","P5-P7",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Primary","P5-P7",2009,1055.998,67.644,NA,182.263,368.284,137.167,48.854,NA
"Perth & Kinross","Primary","P5-P7",2010,1346.834,160.398,30.552,257.146,455.734,229.14,68.742,0
"Perth & Kinross","Primary","P5-P7",2011,1507,235,NA,280,610,294,63,NA
"Perth & Kinross","Primary","P5-P7",2012,1267,210,77,207,441,224,51,10
"Perth & Kinross","Primary","P5-P7",2013,1337,164,145,288,502,274,41,0
"Perth & Kinross","Primary","P5-P7",2014,1533,217,157,345,596,262,70,5
"Perth & Kinross","Secondary ","S1-S3",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Secondary ","S1-S3",2009,501.312,13.44,NA,59.136,111.552,634.368,18.816,NA
"Perth & Kinross","Secondary ","S1-S3",2010,909.568,53.504,4.864,104.576,218.88,1104.128,34.048,4.864
"Perth & Kinross","Secondary ","S1-S3",2011,776,62,NA,95,224,1000,26,NA
"Perth & Kinross","Secondary ","S1-S3",2012,679,55,5,70,132,765,24,5
"Perth & Kinross","Secondary ","S1-S3",2013,881,33,NA,52,150,885,18,NA
"Perth & Kinross","Secondary ","S1-S3",2014,1015,18,NA,72,216,1055,38,NA
"Perth & Kinross","Secondary ","S4-S6",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Secondary ","S4-S6",2009,347.852,6.118,NA,21.85,90.022,387.182,13.11,NA
"Perth & Kinross","Secondary ","S4-S6",2010,564.075,31.05,5.175,48.3,213.9,838.35,18.975,5.175
"Perth & Kinross","Secondary ","S4-S6",2011,438,42,NA,33,188,625,7,NA
"Perth & Kinross","Secondary ","S4-S6",2012,453,26,NA,49,144,507,9,NA
"Perth & Kinross","Secondary ","S4-S6",2013,701,13,NA,36,145,646,36,NA
"Perth & Kinross","Secondary ","S4-S6",2014,843,9,NA,35,185,858,18,NA
"Perth & Kinross","SEN","P1-P4",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","SEN","P1-P4",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","SEN","P1-P4",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","SEN","P1-P4",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","SEN","P1-P4",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","SEN","P1-P4",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","SEN","P1-P4",2014,0,0,0,0,NA,0,11,NA
"Perth & Kinross","SEN","P5-P7",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","SEN","P5-P7",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","SEN","P5-P7",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","SEN","P5-P7",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","SEN","P5-P7",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","SEN","P5-P7",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","SEN","P5-P7",2014,0,0,0,0,5,0,10,0
"Perth & Kinross","SEN","S1-S3",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","SEN","S1-S3",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","SEN","S1-S3",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","SEN","S1-S3",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","SEN","S1-S3",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","SEN","S1-S3",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","SEN","S1-S3",2014,0,0,0,0,0,NA,14,NA
"Perth & Kinross","SEN","S4-S6",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","SEN","S4-S6",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","SEN","S4-S6",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","SEN","S4-S6",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","SEN","S4-S6",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","SEN","S4-S6",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","SEN","S4-S6",2014,0,0,0,0,NA,NA,20,0
"Perth & Kinross","Independent","P1-P4",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Independent","P1-P4",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Independent","P1-P4",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Independent","P1-P4",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Independent","P1-P4",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Independent","P1-P4",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Independent","P1-P4",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Independent","P5-P7",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Independent","P5-P7",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Independent","P5-P7",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Independent","P5-P7",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Independent","P5-P7",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Independent","P5-P7",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Independent","P5-P7",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Independent","S1-S3",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Independent","S1-S3",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Independent","S1-S3",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Independent","S1-S3",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Independent","S1-S3",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Independent","S1-S3",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Independent","S1-S3",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Independent","S4-S6",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Independent","S4-S6",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Independent","S4-S6",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Independent","S4-S6",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Independent","S4-S6",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Independent","S4-S6",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Perth & Kinross","Independent","S4-S6",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Renfrewshire","Primary","P1-P4",2008,3470.822,98.79,32.93,553.224,1751.876,586.154,79.032,13.172
"Renfrewshire","Primary","P1-P4",2009,3422.664,81.492,33.955,611.19,1894.689,658.727,74.701,13.582
"Renfrewshire","Primary","P1-P4",2010,3404.667,133.931,42.294,718.998,2149.945,500.479,84.588,7.049
"Renfrewshire","Primary","P1-P4",2011,3446,146,93,704,1965,553,91,19
"Renfrewshire","Primary","P1-P4",2012,3454,151,110,818,1995,575,88,8
"Renfrewshire","Primary","P1-P4",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Renfrewshire","Primary","P1-P4",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Renfrewshire","Primary","P5-P7",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Renfrewshire","Primary","P5-P7",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Renfrewshire","Primary","P5-P7",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Renfrewshire","Primary","P5-P7",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Renfrewshire","Primary","P5-P7",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Renfrewshire","Primary","P5-P7",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Renfrewshire","Primary","P5-P7",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Renfrewshire","Secondary ","S1-S3",2008,1978.305,23.835,0,195.447,705.516,1768.557,57.204,33.369
"Renfrewshire","Secondary ","S1-S3",2009,1961.703,30.414,0,202.76,902.282,1885.668,65.897,15.207
"Renfrewshire","Secondary ","S1-S3",2010,1656.741,28.217,NA,253.953,806.2,1221.393,56.434,NA
"Renfrewshire","Secondary ","S1-S3",2011,1478,26,7,214,711,939,36,6
"Renfrewshire","Secondary ","S1-S3",2012,1906,14,NA,210,767,1385,38,NA
"Renfrewshire","Secondary ","S1-S3",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Renfrewshire","Secondary ","S1-S3",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Renfrewshire","Secondary ","S4-S6",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Renfrewshire","Secondary ","S4-S6",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Renfrewshire","Secondary ","S4-S6",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Renfrewshire","Secondary ","S4-S6",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Renfrewshire","Secondary ","S4-S6",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Renfrewshire","Secondary ","S4-S6",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Renfrewshire","Secondary ","S4-S6",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Renfrewshire","SEN","P1-P4",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Renfrewshire","SEN","P1-P4",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Renfrewshire","SEN","P1-P4",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Renfrewshire","SEN","P1-P4",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Renfrewshire","SEN","P1-P4",2012,NA,NA,NA,NA,NA,NA,NA,NA
